Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
29/12/00,6.7668,-1.72393,-2.4195,-1.57072,7.03204,1.13616
30/12/00,6.7668,-1.72393,-2.4195,-1.57072,7.03204,1.13616
31/12/00,6.7668,-1.72393,-2.4195,-1.57072,7.03204,1.13616
01/01/01,6.7668,-1.72393,-2.4195,-1.57072,7.03204,1.13616
02/01/01,6.52363,-1.46037,-2.68181,-1.61509,5.61154,1.05583
03/01/01,6.46412,-1.4301,-2.58377,-1.80521,5.77254,1.11359
04/01/01,6.58385,-1.49362,-2.73037,-2.17991,6.21569,0.88654
05/01/01,6.50509,-1.47036,-3.22542,-4.21724,1.01184,4.8217
06/01/01,6.50509,-1.47036,-3.22542,-4.21724,1.01184,4.8217
07/01/01,6.50509,-1.47036,-3.22542,-4.21724,1.01184,4.8217
08/01/01,6.43109,-1.40004,-3.1366,-3.94463,1.00454,4.56912
09/01/01,6.46702,-1.49457,-2.9097,-3.97149,1.05936,4.84671
10/01/01,6.46216,-1.46929,-2.65673,-4.0458,1.01756,4.60305
11/01/01,6.32139,-1.36656,-2.27927,-3.74079,1.02244,4.13051
12/01/01,6.79513,-1.87752,-2.67847,-4.60849,1.20271,5.42172
13/01/01,6.79513,-1.87752,-2.67847,-4.60849,1.20271,5.42172
14/01/01,6.79513,-1.87752,-2.67847,-4.60849,1.20271,5.42172
15/01/01,6.52476,-1.57973,-2.25215,-4.33912,0.93491,4.43152
16/01/01,6.58304,-1.64694,-2.4292,-4.55189,0.93237,4.36072
17/01/01,6.66807,-1.76135,-2.46883,-4.2138,1.05923,4.93167
18/01/01,6.28809,-1.46641,-1.78507,-3.44465,1.1326,3.87087
19/01/01,6.63416,-1.73111,-2.79868,-1.28144,5.19473,0.85767
20/01/01,6.63416,-1.73111,-2.79868,-1.28144,5.19473,0.85767
21/01/01,6.63416,-1.73111,-2.79868,-1.28144,5.19473,0.85767
22/01/01,6.6275,-1.64417,-2.73682,-4.2533,0.98455,4.54978
23/01/01,6.54564,-1.52235,-2.70931,-4.1996,0.88204,4.17082
24/01/01,6.53605,-1.51393,-2.48939,-4.29778,0.84948,4.11017
25/01/01,6.49187,-1.54018,-2.25609,-4.16498,0.84349,4.13076
26/01/01,6.27804,-1.36429,-1.9206,-3.706,0.88471,3.8792
27/01/01,6.27804,-1.36429,-1.9206,-3.706,0.88471,3.8792
28/01/01,6.27804,-1.36429,-1.9206,-3.706,0.88471,3.8792
29/01/01,6.24347,-1.34184,-1.68528,-3.86293,0.78311,3.47692
30/01/01,6.4713,-1.47622,-2.43197,-4.14503,0.84434,4.35074
31/01/01,6.5284,-1.52847,-2.73587,-4.28605,0.90476,4.4032
01/02/01,6.4215,-1.53615,-2.33539,-4.03864,0.97119,4.14826
02/02/01,6.23269,-1.43114,-2.17344,-2.88611,1.33291,4.91426
03/02/01,6.23269,-1.43114,-2.17344,-2.88611,1.33291,4.91426
04/02/01,6.23269,-1.43114,-2.17344,-2.88611,1.33291,4.91426
05/02/01,6.34197,-1.42674,-2.15178,-3.98622,0.93942,4.19737
06/02/01,6.37451,-1.51888,-2.17128,-3.61203,1.24763,4.89282
07/02/01,6.25357,-1.27506,-2.20496,-3.84014,0.87841,4.12429
08/02/01,6.2196,-1.31693,-2.1498,-3.43708,1.01123,4.24365
09/02/01,6.25467,-1.29202,-2.1723,-3.77983,0.89546,4.25389
10/02/01,6.25467,-1.29202,-2.1723,-3.77983,0.89546,4.25389
11/02/01,6.25467,-1.29202,-2.1723,-3.77983,0.89546,4.25389
12/02/01,6.3679,-1.37877,-2.40338,-4.12563,0.90854,4.52713
13/02/01,6.4779,-1.57429,-2.30488,-4.10371,1.14376,4.92057
14/02/01,6.58744,-1.68626,-2.35816,-4.42698,1.06578,5.04205
15/02/01,6.40096,-1.41072,-2.24973,-4.03161,0.91145,4.31808
16/02/01,6.33823,-1.33901,-2.15773,-3.90477,0.88558,4.18488
17/02/01,6.33823,-1.33901,-2.15773,-3.90477,0.88558,4.18488
18/02/01,6.33823,-1.33901,-2.15773,-3.90477,0.88558,4.18488
19/02/01,6.52202,-1.58333,-2.17599,-4.29352,1.01231,4.70091
20/02/01,6.52005,-1.50237,-2.35985,-4.36799,0.89982,4.64912
21/02/01,6.42456,-1.41068,-2.21706,-4.02593,0.97245,4.54223
22/02/01,6.57724,-1.57298,-2.21231,-4.18326,1.05657,4.83056
23/02/01,7.12299,-2.16223,-2.42505,-1.35653,9.28905,1.27508
24/02/01,7.12299,-2.16223,-2.42505,-1.35653,9.28905,1.27508
25/02/01,7.12299,-2.16223,-2.42505,-1.35653,9.28905,1.27508
26/02/01,6.61971,-1.5323,-2.53933,-4.43839,1.00245,4.79098
27/02/01,6.74353,-1.72048,-3.01409,-1.53398,6.02578,0.87128
28/02/01,6.83004,-1.84007,-3.11593,-1.66406,6.2351,0.96034
01/03/01,6.77513,-1.75832,-3.23757,-1.70466,5.92084,0.87828
02/03/01,6.80579,-1.75983,-3.34407,-1.64838,6.06259,0.82668
03/03/01,6.80579,-1.75983,-3.34407,-1.64838,6.06259,0.82668
04/03/01,6.80579,-1.75983,-3.34407,-1.64838,6.06259,0.82668
05/03/01,6.62134,-1.60029,-2.53779,-4.7685,0.98107,4.62699
06/03/01,6.73873,-1.7925,-2.37009,-4.76182,1.17682,5.05914
07/03/01,6.8649,-1.87468,-3.18405,-1.50887,6.41811,0.98709
08/03/01,6.73637,-1.70358,-3.30534,-1.58281,5.69418,0.89277
09/03/01,6.7266,-1.68031,-3.30824,-1.66641,6.015,0.90954
10/03/01,6.7266,-1.68031,-3.30824,-1.66641,6.015,0.90954
11/03/01,6.7266,-1.68031,-3.30824,-1.66641,6.015,0.90954
12/03/01,6.52346,-1.49383,-2.49557,-4.51713,1.02449,4.72988
13/03/01,6.61804,-1.65302,-2.40935,-4.74593,1.07215,4.81589
14/03/01,6.68571,-1.5216,-2.96856,-5.07001,0.88995,4.71714
15/03/01,6.81026,-1.69755,-3.77872,-1.82434,5.38371,0.82537
16/03/01,6.79582,-1.66,-3.79459,-1.97478,5.165,0.85332
17/03/01,6.79582,-1.66,-3.79459,-1.97478,5.165,0.85332
18/03/01,6.79582,-1.66,-3.79459,-1.97478,5.165,0.85332
19/03/01,6.71444,-1.54915,-3.85196,-1.98174,4.90935,0.77707
20/03/01,6.67945,-1.56767,-3.76257,-1.81471,4.82728,0.7471
21/03/01,6.53214,-1.3769,-3.78651,-2.01492,4.3385,0.71649
22/03/01,6.5287,-1.49316,-3.63436,-1.96939,4.47419,0.76486
23/03/01,6.3868,-1.43683,-3.51909,-1.70557,3.99519,0.71548
24/03/01,6.3868,-1.43683,-3.51909,-1.70557,3.99519,0.71548
25/03/01,6.3868,-1.43683,-3.51909,-1.70557,3.99519,0.71548
26/03/01,6.43287,-1.53302,-3.34716,-1.70926,4.23968,0.76229
27/03/01,6.41161,-1.51538,-3.46938,-1.69799,4.0954,0.72592
28/03/01,6.43422,-1.65376,-3.2297,-1.2598,4.20716,0.73438
29/03/01,6.5072,-1.73229,-3.18671,-1.35897,4.44076,0.78283
30/03/01,6.52389,-1.75445,-3.03216,-1.39923,4.48129,0.80846
31/03/01,6.52389,-1.75445,-3.03216,-1.39923,4.48129,0.80846
01/04/01,6.52389,-1.75445,-3.03216,-1.39923,4.48129,0.80846
02/04/01,6.55809,-1.75055,-3.22213,-1.54187,4.38155,0.84223
03/04/01,6.59647,-1.74849,-3.24984,-1.53837,4.41074,0.79109
04/04/01,6.52849,-1.59976,-3.49066,-1.72853,3.98641,0.68233
05/04/01,6.59591,-1.7513,-3.30722,-1.44035,4.14778,0.71017
06/04/01,6.53294,-1.69603,-3.21235,-1.44264,4.20048,0.69536
07/04/01,6.53294,-1.69603,-3.21235,-1.44264,4.20048,0.69536
08/04/01,6.53294,-1.69603,-3.21235,-1.44264,4.20048,0.69536
09/04/01,6.55139,-1.6916,-3.30319,-1.65484,4.14385,0.76427
10/04/01,6.53798,-1.72305,-3.28913,-1.50433,4.01741,0.771
11/04/01,6.60629,-1.75361,-3.05376,-1.58158,4.3343,0.76775
12/04/01,6.5139,-1.63198,-2.07486,-4.24591,0.98341,3.90399
13/04/01,6.5139,-1.63198,-2.07486,-4.24591,0.98341,3.90399
14/04/01,6.5139,-1.63198,-2.07486,-4.24591,0.98341,3.90399
15/04/01,6.5139,-1.63198,-2.07486,-4.24591,0.98341,3.90399
16/04/01,6.5139,-1.63198,-2.07486,-4.24591,0.98341,3.90399
17/04/01,6.55088,-1.61387,-2.15389,-4.45023,0.89782,3.79882
18/04/01,6.59846,-1.5591,-3.15927,-1.05825,4.07609,0.68622
19/04/01,6.68196,-1.76027,-2.81223,-1.32049,4.44151,0.83916
20/04/01,6.80798,-1.93751,-2.23165,-1.26412,5.51214,1.14814
21/04/01,6.80798,-1.93751,-2.23165,-1.26412,5.51214,1.14814
22/04/01,6.80798,-1.93751,-2.23165,-1.26412,5.51214,1.14814
23/04/01,7.06457,-2.18204,-1.55872,-1.76274,8.74967,1.46504
24/04/01,6.35686,-1.58533,0.65561,-3.57256,3.14409,3.14347
25/04/01,6.49093,-1.53917,-1.76468,-4.0054,0.99398,3.58594
26/04/01,7.86958,-2.9515,-2.07498,-1.6639,13.65942,1.45804
27/04/01,6.49994,-1.54702,-2.73473,-1.11383,4.00781,1.03333
28/04/01,6.49994,-1.54702,-2.73473,-1.11383,4.00781,1.03333
29/04/01,6.49994,-1.54702,-2.73473,-1.11383,4.00781,1.03333
30/04/01,6.54479,-1.66302,-2.15927,-2.12093,2.02837,5.38733
01/05/01,6.54479,-1.66302,-2.15927,-2.12093,2.02837,5.38733
02/05/01,6.55795,-1.62493,-2.38111,-0.76133,4.25108,1.03269
03/05/01,6.64447,-1.73305,-1.03103,-1.50923,6.78836,1.89518
04/05/01,6.47558,-1.51498,-1.7256,-3.62539,1.14094,3.7275
05/05/01,6.47558,-1.51498,-1.7256,-3.62539,1.14094,3.7275
06/05/01,6.47558,-1.51498,-1.7256,-3.62539,1.14094,3.7275
07/05/01,6.36416,-1.46142,-0.87554,-1.83612,5.13636,1.83416
08/05/01,6.93456,-1.99502,-1.57741,-1.73134,8.42987,1.53084
09/05/01,6.8923,-1.98496,-1.26835,-1.76664,9.10431,1.62681
10/05/01,6.48777,-1.4886,-2.63171,-1.36273,3.97339,1.00441
11/05/01,6.78209,-2.0493,-1.34998,-1.83551,6.59437,1.31634
12/05/01,6.78209,-2.0493,-1.34998,-1.83551,6.59437,1.31634
13/05/01,6.78209,-2.0493,-1.34998,-1.83551,6.59437,1.31634
14/05/01,7.16637,-2.42184,-1.59282,-1.53731,7.4779,1.19363
15/05/01,7.2458,-2.49642,-1.43644,-1.67425,8.24851,1.16988
16/05/01,6.71109,-1.91383,-2.60022,-3.88471,0.9624,3.55868
17/05/01,7.09458,-2.45753,0.03757,-1.38996,13.22745,1.28039
18/05/01,6.61773,-1.90553,-2.16503,-1.16331,3.99397,0.86957
19/05/01,6.61773,-1.90553,-2.16503,-1.16331,3.99397,0.86957
20/05/01,6.61773,-1.90553,-2.16503,-1.16331,3.99397,0.86957
21/05/01,6.66297,-1.97918,-1.78912,-0.99075,4.77321,0.99007
22/05/01,6.64278,-1.97707,-1.76168,-1.07007,4.68373,1.01582
23/05/01,6.71856,-2.0414,-1.29146,-1.13654,5.26729,1.2093
24/05/01,6.91423,-2.28616,-0.51309,-1.40307,7.67483,1.38402
25/05/01,6.62873,-2.03032,-1.08841,-1.33527,4.01668,1.51859
26/05/01,6.62873,-2.03032,-1.08841,-1.33527,4.01668,1.51859
27/05/01,6.62873,-2.03032,-1.08841,-1.33527,4.01668,1.51859
28/05/01,6.71869,-2.08429,-1.27799,-1.36,4.35807,1.43287
29/05/01,6.48067,-1.91343,-2.38655,-0.95656,2.10871,2.51206
30/05/01,6.59203,-1.92993,-1.82626,-1.20355,3.60629,1.036
31/05/01,6.51591,-1.95877,-1.36891,-1.15563,3.49113,1.33468
01/06/01,6.70059,-2.08347,-1.41853,-1.34465,4.8823,0.99332
02/06/01,6.70059,-2.08347,-1.41853,-1.34465,4.8823,0.99332
03/06/01,6.70059,-2.08347,-1.41853,-1.34465,4.8823,0.99332
04/06/01,6.7649,-2.25886,-1.31764,-1.26327,5.22265,1.23985
05/06/01,6.66374,-2.13415,-1.52561,-1.27582,4.23255,1.38334
06/06/01,6.57984,-2.04056,-2.43007,-0.92828,3.38117,1.0012
07/06/01,6.65268,-2.11447,-2.11669,-1.09801,3.73388,0.97955
08/06/01,6.3535,-1.86459,-2.2148,-1.15323,2.05283,2.44617
09/06/01,6.3535,-1.86459,-2.2148,-1.15323,2.05283,2.44617
10/06/01,6.3535,-1.86459,-2.2148,-1.15323,2.05283,2.44617
11/06/01,6.61231,-2.05383,1.67604,-1.55041,17.59667,1.21802
12/06/01,6.63399,-2.12668,-1.51528,-1.07132,4.39451,1.06326
13/06/01,6.41712,-1.55754,-3.05508,-1.1049,2.60534,0.46576
14/06/01,6.35849,-1.86536,-1.43087,-1.14912,3.00229,1.86807
15/06/01,6.55853,-2.02357,-2.79647,-1.72127,1.81144,4.93504
16/06/01,6.55853,-2.02357,-2.79647,-1.72127,1.81144,4.93504
17/06/01,6.55853,-2.02357,-2.79647,-1.72127,1.81144,4.93504
18/06/01,6.67537,-2.12824,-0.18772,-1.7548,7.44363,1.5885
19/06/01,6.86987,-2.31719,-1.74852,-1.42433,4.96981,1.29191
20/06/01,6.89708,-2.34719,-1.75786,-1.44938,5.35733,1.2118
21/06/01,6.88343,-2.33832,-1.81483,-1.49369,5.18615,1.17009
22/06/01,6.86037,-2.3353,-1.77313,-1.47266,5.41378,1.20721
23/06/01,6.86037,-2.3353,-1.77313,-1.47266,5.41378,1.20721
24/06/01,6.86037,-2.3353,-1.77313,-1.47266,5.41378,1.20721
25/06/01,6.77856,-2.23709,-1.77845,-1.59416,5.17871,1.09594
26/06/01,6.63905,-2.07161,-1.83203,-1.62549,4.34434,1.13202
27/06/01,6.3546,-1.93384,-3.42129,-0.38341,2.30453,0.0001
28/06/01,6.30651,-1.92591,-3.35206,3.07326,2.31677,0.0001
29/06/01,6.4318,-2.00214,-1.14185,-1.57595,3.14705,2.08559
30/06/01,6.4318,-2.00214,-1.14185,-1.57595,3.14705,2.08559
01/07/01,6.4318,-2.00214,-1.14185,-1.57595,3.14705,2.08559
02/07/01,6.63344,-2.17694,-2.29455,-0.79469,3.44641,1.14862
03/07/01,6.65372,-2.19829,-1.81979,-1.18762,3.69682,1.26614
04/07/01,6.52465,-2.00104,-2.16066,-2.74434,1.23188,3.32224
05/07/01,6.47466,-2.0769,-2.94043,0.29484,2.45951,0.0001
06/07/01,6.49591,-2.05319,-1.78573,-1.86598,1.91778,3.56385
07/07/01,6.49591,-2.05319,-1.78573,-1.86598,1.91778,3.56385
08/07/01,6.49591,-2.05319,-1.78573,-1.86598,1.91778,3.56385
09/07/01,6.38799,-1.93686,-1.10336,-1.56733,2.84629,2.10611
10/07/01,6.48036,-1.91271,-1.93868,-0.99286,3.34046,0.9283
11/07/01,6.66436,-2.1216,-1.32856,-1.4732,4.63185,1.19942
12/07/01,6.53079,-1.84471,-2.44442,-1.20655,3.19279,0.71674
13/07/01,6.33587,-1.83824,-3.35714,0.92433,2.11421,0.0001
14/07/01,6.33587,-1.83824,-3.35714,0.92433,2.11421,0.0001
15/07/01,6.33587,-1.83824,-3.35714,0.92433,2.11421,0.0001
16/07/01,6.54477,-1.92279,-2.07642,-1.28927,3.59982,0.90428
17/07/01,6.32473,-1.85784,-2.26753,-0.97433,2.25518,2.47616
18/07/01,6.39004,-2.35301,-2.13895,1.55498,2.99806,0.12195
19/07/01,6.23231,-1.75795,-3.36791,0.89115,2.09951,0.0001
20/07/01,6.49912,-1.87434,-1.82971,-1.52445,4.1621,1.09661
21/07/01,6.49912,-1.87434,-1.82971,-1.52445,4.1621,1.09661
22/07/01,6.49912,-1.87434,-1.82971,-1.52445,4.1621,1.09661
23/07/01,6.21472,-1.71879,-3.43421,1.1175,2.11314,0.0001
24/07/01,6.23362,-1.73563,-3.52117,2.86191,2.13447,0.0001
25/07/01,6.26599,-1.7679,-3.52179,1.57543,2.11922,0.0001
26/07/01,6.40991,-2.24149,-2.64367,1.15319,2.84713,0.07908
27/07/01,6.23125,-1.72102,-3.61588,3.61697,2.10104,0.0001
28/07/01,6.23125,-1.72102,-3.61588,3.61697,2.10104,0.0001
29/07/01,6.23125,-1.72102,-3.61588,3.61697,2.10104,0.0001
30/07/01,6.21371,-1.70949,-3.62039,0.46822,2.1256,0.0001
31/07/01,6.2031,-1.88997,-3.30288,0.7417,2.27545,0.08346
01/08/01,6.1855,-1.69771,-3.63189,0.56666,2.10616,0.0001
02/08/01,6.41507,-1.69643,-3.0745,-1.34387,2.88924,0.72832
03/08/01,6.44817,-1.7611,-3.01604,-1.19213,3.13267,0.66973
04/08/01,6.44817,-1.7611,-3.01604,-1.19213,3.13267,0.66973
05/08/01,6.44817,-1.7611,-3.01604,-1.19213,3.13267,0.66973
06/08/01,6.36162,-2.81783,-1.82688,2.66327,3.16304,0.1602
07/08/01,6.28301,-2.08642,-3.23892,1.0447,2.40187,0.10814
08/08/01,6.63637,-2.09923,0.44925,-2.08338,11.27245,1.41045
09/08/01,6.26875,-2.18297,-3.04498,15.31052,2.58405,0.00713
10/08/01,6.30672,-1.6458,-3.35568,-1.23429,2.63331,0.65613
11/08/01,6.30672,-1.6458,-3.35568,-1.23429,2.63331,0.65613
12/08/01,6.30672,-1.6458,-3.35568,-1.23429,2.63331,0.65613
13/08/01,6.29635,-1.66066,-2.79079,-1.58503,3.02264,0.73649
14/08/01,6.34431,-1.75296,-2.70629,-1.53664,3.20342,0.84528
15/08/01,6.26898,-1.65679,-2.97235,-1.36975,2.83506,0.63314
16/08/01,6.3111,-1.77739,-2.75756,-1.36978,3.08055,0.77049
17/08/01,6.13058,-1.80413,-3.72165,4.01725,2.11226,0.0001
18/08/01,6.13058,-1.80413,-3.72165,4.01725,2.11226,0.0001
19/08/01,6.13058,-1.80413,-3.72165,4.01725,2.11226,0.0001
20/08/01,6.29537,-1.73204,-2.95159,-1.51122,2.97862,0.74807
21/08/01,6.21498,-2.28763,-3.01977,1.42608,2.49518,0.10359
22/08/01,6.27532,-1.91691,-2.51465,-1.09078,2.70994,1.07063
23/08/01,6.21907,-2.23842,-2.99381,1.57757,2.35272,0.05689
24/08/01,6.31743,-2.63919,-2.07826,1.81036,2.99062,0.1306
25/08/01,6.31743,-2.63919,-2.07826,1.81036,2.99062,0.1306
26/08/01,6.31743,-2.63919,-2.07826,1.81036,2.99062,0.1306
27/08/01,6.31415,-2.58699,-2.08897,1.76727,2.92924,0.12802
28/08/01,6.27537,-2.53078,-2.43074,1.69928,2.70488,0.12719
29/08/01,6.28963,-2.64595,-2.22237,1.97382,2.96673,0.13787
30/08/01,6.22118,-2.24968,-2.95143,3.23639,2.47319,0.03036
31/08/01,6.40404,-1.98596,-1.66632,-2.14047,3.83174,1.25387
01/09/01,6.40404,-1.98596,-1.66632,-2.14047,3.83174,1.25387
02/09/01,6.40404,-1.98596,-1.66632,-2.14047,3.83174,1.25387
03/09/01,6.40267,-2.01962,-2.57051,-1.57113,3.08701,1.06235
04/09/01,6.36857,-1.86621,-3.02933,-1.42641,2.78926,0.84463
05/09/01,6.44382,-1.8969,-2.87086,-1.31629,3.01789,0.68304
06/09/01,6.44286,-1.92165,-2.73822,-1.40663,2.96274,0.7974
07/09/01,6.46197,-2.01669,-2.08699,-1.71853,3.6256,0.99393
08/09/01,6.46197,-2.01669,-2.08699,-1.71853,3.6256,0.99393
09/09/01,6.46197,-2.01669,-2.08699,-1.71853,3.6256,0.99393
10/09/01,6.45974,-1.98576,-2.65921,-1.78219,3.26858,0.86949
11/09/01,6.55207,-2.12928,-1.7852,-2.01775,3.93232,1.11406
12/09/01,6.58802,-2.05975,-2.86378,-2.58914,2.98219,1.00825
13/09/01,6.69627,-2.26518,-3.10214,-2.18087,3.05959,0.96165
14/09/01,6.73197,-2.28707,-3.21106,-2.40529,3.08493,0.93402
15/09/01,6.73197,-2.28707,-3.21106,-2.40529,3.08493,0.93402
16/09/01,6.73197,-2.28707,-3.21106,-2.40529,3.08493,0.93402
17/09/01,6.79978,-2.40833,-3.24327,-2.29774,3.1918,0.98298
18/09/01,6.69479,-3.19034,-4.22703,30,2.3289,0.0037
19/09/01,6.91927,-2.9859,-2.77763,-1.72306,3.28745,0.99674
20/09/01,6.81281,-3.8155,-3.41671,1.86292,2.54012,0.19484
21/09/01,6.77641,-3.39638,-4.09076,17.94609,2.32662,0.00604
22/09/01,6.77641,-3.39638,-4.09076,17.94609,2.32662,0.00604
23/09/01,6.77641,-3.39638,-4.09076,17.94609,2.32662,0.00604
24/09/01,6.94504,-3.11589,-2.31109,-1.81174,3.40208,1.03062
25/09/01,6.86794,-3.13889,-1.78359,-1.88457,3.56795,1.14874
26/09/01,6.65754,-3.05601,-1.99289,-1.96393,2.42825,1.94104
27/09/01,6.5126,-3.23413,-3.44609,3.05133,2.33435,0.03618
28/09/01,6.607,-2.85153,-1.84531,-1.96389,3.35074,1.09778
29/09/01,6.607,-2.85153,-1.84531,-1.96389,3.35074,1.09778
30/09/01,6.607,-2.85153,-1.84531,-1.96389,3.35074,1.09778
01/10/01,6.62933,-2.82384,-2.0792,-1.91159,3.26473,0.93648
02/10/01,6.63056,-2.85625,-2.06867,-1.87744,3.55092,0.90716
03/10/01,6.61386,-2.80492,-1.59607,-2.37584,4.04411,0.98926
04/10/01,6.62702,-2.86848,-1.34568,-2.3246,4.35517,1.08572
05/10/01,6.62075,-2.79334,-1.6547,-2.53436,4.02307,0.99219
06/10/01,6.62075,-2.79334,-1.6547,-2.53436,4.02307,0.99219
07/10/01,6.62075,-2.79334,-1.6547,-2.53436,4.02307,0.99219
08/10/01,6.64972,-2.86969,-1.66863,-2.41373,4.12512,1.00101
09/10/01,6.66806,-2.89866,-1.91657,-2.11836,3.97354,1.04392
10/10/01,6.53206,-2.76413,2.02142,-2.31959,11.43253,1.09548
11/10/01,6.51002,-2.69767,-1.81926,-2.10115,3.65429,0.99098
12/10/01,6.51124,-2.73084,-1.76021,-1.87579,3.63684,0.99956
13/10/01,6.51124,-2.73084,-1.76021,-1.87579,3.63684,0.99956
14/10/01,6.51124,-2.73084,-1.76021,-1.87579,3.63684,0.99956
15/10/01,6.2853,-2.65513,-2.02643,-1.65008,2.63632,1.20567
16/10/01,6.35112,-2.60916,-1.82263,-1.96702,3.19686,1.03138
17/10/01,6.47327,-2.68791,-1.2947,-2.29068,4.07375,0.99749
18/10/01,6.42027,-2.63356,-1.3272,-2.22906,4.15586,0.97454
19/10/01,6.39174,-2.59186,-1.32253,-2.51029,4.0878,0.93807
20/10/01,6.39174,-2.59186,-1.32253,-2.51029,4.0878,0.93807
21/10/01,6.39174,-2.59186,-1.32253,-2.51029,4.0878,0.93807
22/10/01,6.42649,-2.65032,-1.81263,-2.18989,3.72061,0.87387
23/10/01,6.34217,-2.61607,-1.92567,-1.96395,3.30637,0.95632
24/10/01,6.34685,-2.57609,-1.992,-2.0707,3.4465,0.84984
25/10/01,6.27117,-2.54838,-1.87098,-1.99826,3.42213,0.9375
26/10/01,6.17155,-2.3743,-2.02962,-2.17858,3.37184,0.8516
27/10/01,6.17155,-2.3743,-2.02962,-2.17858,3.37184,0.8516
28/10/01,6.17155,-2.3743,-2.02962,-2.17858,3.37184,0.8516
29/10/01,6.2665,-2.46234,-1.50496,-2.64405,4.22585,0.93989
30/10/01,6.19088,-2.40072,-1.07639,-2.95902,4.404,1.00907
31/10/01,6.25435,-2.47115,-1.12097,-2.93247,4.64631,0.99137
01/11/01,5.69043,-1.91138,-1.22561,-2.80964,3.47031,0.91686
02/11/01,5.67,-1.87678,-1.88783,-2.60933,2.67418,0.9
03/11/01,5.67,-1.87678,-1.88783,-2.60933,2.67418,0.9
04/11/01,5.67,-1.87678,-1.88783,-2.60933,2.67418,0.9
05/11/01,5.60477,-1.86962,-1.70766,-2.69023,2.35864,1.00538
06/11/01,5.75199,-2.00024,-3.23925,-3.61456,0.91859,2.14468
07/11/01,5.73346,-2.00528,-2.59756,-2.53441,2.36982,0.81817
08/11/01,5.72568,-2.08214,-1.51559,-3.07748,3.02421,0.9323
09/11/01,5.5498,-2.11501,-2.93884,-2.34516,1.1394,1.84887
10/11/01,5.5498,-2.11501,-2.93884,-2.34516,1.1394,1.84887
11/11/01,5.5498,-2.11501,-2.93884,-2.34516,1.1394,1.84887
12/11/01,5.55036,-2.08925,-2.80433,-2.46566,1.04525,1.87746
13/11/01,5.59942,-2.15614,-2.78819,-2.40781,1.10091,1.861
14/11/01,5.65441,-2.2417,-2.83608,-1.53342,1.43445,1.58509
15/11/01,5.70314,-2.32369,-1.85113,-2.1155,1.38295,1.6596
16/11/01,5.86712,-2.40966,-2.126,-1.07758,2.35516,0.68497
17/11/01,5.86712,-2.40966,-2.126,-1.07758,2.35516,0.68497
18/11/01,5.86712,-2.40966,-2.126,-1.07758,2.35516,0.68497
19/11/01,5.73511,-2.42841,-1.76571,-2.41205,1.04505,2.10186
20/11/01,5.76828,-2.30907,-2.27044,-3.36472,0.81146,2.05329
21/11/01,5.89071,-2.37234,-3.36268,-2.28426,0.9792,3.17195
22/11/01,5.96711,-2.48308,-3.04423,-2.63887,0.84811,3.0418
23/11/01,5.7693,-2.37568,-2.1801,-2.86335,0.817,2.15724
24/11/01,5.7693,-2.37568,-2.1801,-2.86335,0.817,2.15724
25/11/01,5.7693,-2.37568,-2.1801,-2.86335,0.817,2.15724
26/11/01,5.86786,-2.33938,-3.1806,-2.61571,0.79204,2.66639
27/11/01,5.78867,-2.41567,-1.99594,-3.59813,0.61146,1.76603
28/11/01,6.00706,-2.53575,-3.19735,-2.71015,0.82379,3.11332
29/11/01,6.02637,-2.62959,-3.29218,-2.46412,0.8926,3.33314
30/11/01,5.86505,-2.54552,-2.98955,-1.82566,1.09264,3.31818
01/12/01,5.86505,-2.54552,-2.98955,-1.82566,1.09264,3.31818
02/12/01,5.86505,-2.54552,-2.98955,-1.82566,1.09264,3.31818
03/12/01,5.83033,-2.30481,-3.50206,-2.75269,0.79136,2.75546
04/12/01,5.63171,-2.31821,-1.86958,-3.41061,0.69854,1.74525
05/12/01,5.81845,-2.45778,-3.16139,-2.13293,0.93833,3.40705
06/12/01,5.84068,-2.34743,-2.90636,-3.12395,0.56263,2.09231
07/12/01,5.70561,-2.53062,-1.50558,-2.50196,0.77453,1.80181
08/12/01,5.70561,-2.53062,-1.50558,-2.50196,0.77453,1.80181
09/12/01,5.70561,-2.53062,-1.50558,-2.50196,0.77453,1.80181
10/12/01,5.79906,-2.35749,-2.84154,-2.64964,0.59673,2.06003
11/12/01,5.76966,-2.27807,-3.04017,-2.71166,0.58969,1.99365
12/12/01,5.70123,-2.62733,-1.15914,-2.09679,1.07088,1.81015
13/12/01,5.73028,-2.28705,-3.05447,-2.46665,0.68963,2.23186
14/12/01,5.54726,-2.44412,-1.48642,-2.20208,0.77105,1.52737
15/12/01,5.54726,-2.44412,-1.48642,-2.20208,0.77105,1.52737
16/12/01,5.54726,-2.44412,-1.48642,-2.20208,0.77105,1.52737
17/12/01,5.78032,-2.6695,-2.03038,-1.06389,1.14752,3.47201
18/12/01,5.72955,-2.57632,-2.08805,-1.03873,1.11345,2.42664
19/12/01,5.84032,-2.44383,-3.12237,-1.57786,0.92953,3.09218
20/12/01,5.86806,-2.50917,-3.07928,-1.80863,0.8833,2.85251
21/12/01,5.83292,-2.4198,-2.90049,-2.19224,0.78323,2.33276
22/12/01,5.83292,-2.4198,-2.90049,-2.19224,0.78323,2.33276
23/12/01,5.83292,-2.4198,-2.90049,-2.19224,0.78323,2.33276
