DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG 
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-07,3.77540,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-08,3.95680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-09,4.22290,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-10,4.36690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-11,4.60870,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2007-12,4.74690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-01,4.51660,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-02,4.61690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-03,4.83370,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-04,4.86300,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-05,4.96330,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-06,5.01620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-07,5.08970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-08,5.12470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-09,5.32700,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-10,5.26600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-11,4.50130,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2008-12,2.80440,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-01,2.20470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-02,1.51900,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-03,1.15870,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-04,1.00270,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-05,0.94540,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-06,0.97360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-07,0.66690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-08,0.61550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-09,0.55050,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-10,0.49950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-11,0.47830,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2009-12,0.47970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-01,0.48040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-02,0.48040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-03,0.49050,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-04,0.52160,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-05,0.60340,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-06,0.70090,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-07,0.86870,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-08,0.98630,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-09,1.15810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-10,1.37030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-11,1.59450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2010-12,1.85500,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-01,2.02110,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-02,2.19730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-03,2.38150,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-04,2.41080,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-05,2.45620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-06,2.45640,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-07,2.55940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-08,2.57770,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-09,2.52920,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-10,2.51540,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-11,2.61710,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2011-12,2.68680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-01,2.61420,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-02,2.44190,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-03,2.30200,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-04,2.19360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-05,2.14040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-06,2.13670,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-07,2.10110,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-08,2.01890,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-09,1.69160,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-10,1.51380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-11,1.45540,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2012-12,1.36510,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-01,1.21340,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-02,1.18970,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-03,1.24580,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-04,1.23950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-05,1.20350,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-06,1.22230,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-07,1.19980,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-08,1.20400,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-09,1.21450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-10,1.20820,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-11,1.15700,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2013-12,1.00680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-01,0.94570,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-02,0.94130,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-03,0.92760,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-04,0.90900,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-05,0.91510,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-06,0.84640,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-07,0.52200,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-08,0.51600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-09,0.48000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-10,0.40000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-11,0.27070,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2014-12,0.26700,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-01,0.18450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-02,0.00920,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-03,0.00460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-04,-0.13930,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-05,-0.20930,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-06,-0.22800,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-07,-0.24650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-08,-0.27130,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-09,-0.29390,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-10,-0.30480,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-11,-0.37360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2015-12,-0.39730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-01,-0.30120,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-02,-0.42450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-03,-0.46920,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-04,-0.43300,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-05,-0.45940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-06,-0.48010,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-07,-0.54530,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-08,-0.56100,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-09,-0.50080,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-10,-0.51600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-11,-0.57450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2016-12,-0.61450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-01,-0.56980,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-02,-0.50690,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-03,-0.48530,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-04,-0.45810,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-05,-0.48420,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-06,-0.50620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-07,-0.46730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-08,-0.42790,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-09,-0.42380,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-10,-0.51390,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-11,-0.60700,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2017-12,-0.58020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-01,-0.43190,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-02,-0.46040,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-03,-0.41670,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-04,-0.36680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-05,-0.38430,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-06,-0.37250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-07,-0.34730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-08,-0.36270,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-09,-0.39030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-10,-0.48000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-11,-0.44520,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2018-12,-0.24800,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-01,-0.08650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-02,-0.07400,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-03,-0.04030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-04,-0.01470,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-05,-0.03200,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-06,-0.02200,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-07,-0.05310,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-08,-0.02250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-09,-0.02490,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-10,-0.07140,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-11,0.05030,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2019-12,0.06020,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-01,0.19760,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-02,0.15870,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-03,0.22840,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-04,0.32140,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-05,0.19250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-06,0.10410,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-07,0.02010,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-08,0.01250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-09,-0.02780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-10,-0.06550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-11,-0.08590,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2020-12,-0.09710,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-01,-0.04010,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-02,-0.03190,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-03,-0.02250,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-04,-0.02450,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-05,-0.03000,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-06,-0.03620,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-07,-0.02940,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-08,-0.01060,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-09,-0.01730,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-10,-0.07360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-11,-0.09950,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2021-12,-0.09830,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-01,-0.03350,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-02,-0.04530,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-03,0.03650,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-04,0.11220,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-05,0.46550,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-06,0.72360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-07,1.13880,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-08,1.34910,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-09,1.65910,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-10,1.80780,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-11,2.28260,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2022-12,2.55560,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2023-01,2.85460,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2023-02,3.10660,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2023-03,3.28680,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2023-04,3.49360,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,SE,2023-05,3.64600,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-01,46.47,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-02,47.38,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-03,47.16,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-04,47.06,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-05,47.00,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-06,47.59,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-07,50.18,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-08,53.14,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-09,56.24,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-10,57.36,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-11,60.71,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1990-12,67.61,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-01,66.49,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-02,74.31,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-03,81.96,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-04,87.16,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-05,92.99,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-06,86.96,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-07,87.09,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-08,85.56,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-09,87.80,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-10,94.50,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-11,98.95,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1991-12,88.12,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-01,86.96,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-02,86.84,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-03,86.84,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-04,88.12,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-05,90.83,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-06,97.75,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-07,101.65,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-08,99.56,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-09,97.88,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-10,97.88,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-11,98.22,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1992-12,98.48,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-01,98.48,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-02,90.05,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-03,83.15,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-04,84.10,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-05,86.01,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-06,85.56,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-07,85.56,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-08,83.85,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-09,82.27,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-10,79.59,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-11,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1993-12,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-01,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-02,134.10,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-03,142.25,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-04,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-05,259.03,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-06,296.67,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-07,148.62,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-08,136.22,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-09,122.15,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-10,106.07,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-11,122.59,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1994-12,142.31,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-01,168.09,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-02,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-03,,z
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-04,102.87,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-05,108.99,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-06,93.77,
ESTAT:IRT_ST_M(1.0),06/06/23 11:00:00,M,IRT_M3,TR,1995-07,89.02,
